id_campagne,nom_campagne,canal,budget,date_debut,date_fin,ventes_generees,taux_engagement_percent,Roi_percent,cout_par_vente,mois,annee
M01091,CAMPAGNE SAISON 308,Facebook,7838.67,2024-01-02,2024-01-19,1904,11.31,149.89,4.12,1,2024
M01092,CAMPAGNE SAISON 499,Google Ads,2661.7,2024-05-11,2024-06-08,113,7.97,0.06,23.55,5,2024
M01093,CAMPAGNE INFLUENCE 311,Facebook,6474.15,2025-08-17,2025-08-24,827,8.6,-16.54,7.83,8,2025
M01094,CAMPAGNE SAISON 390,Radio,15090.44,2024-05-11,2024-06-03,1035,4.33,64.24,14.58,5,2024
M01095,CAMPAGNE PROMO 213,Email,19596.46,2024-07-20,2024-08-11,1855,6.13,142.18,10.56,7,2024
M01096,CAMPAGNE LANCEMENT 483,Radio,9197.91,2025-04-05,2025-04-10,1524,5.26,133.81,6.04,4,2025
M01097,CAMPAGNE PROMO 265,Email,8811.61,2025-04-02,2025-04-21,1035,1.22,71.62,8.51,4,2025
M01098,CAMPAGNE INFLUENCE 480,Instagram,3069.61,2025-08-24,2025-09-17,139,8.84,-13.67,22.08,8,2025
M01099,CAMPAGNE INFLUENCE 261,Email,880.65,2025-02-14,2025-03-14,1535,11.15,68.73,0.57,2,2025
M01100,CAMPAGNE SAISON 443,Tiktok,851.45,2024-05-14,2024-06-09,444,4.11,17.76,1.92,5,2024
M01101,CAMPAGNE LANCEMENT 45,Instagram,10245.92,2024-08-01,2024-08-06,175,7.23,73.33,58.55,8,2024
M01102,CAMPAGNE SAISON 42,Radio,16113.41,2024-03-09,2024-03-18,1953,7.71,47.23,8.25,3,2024
M01103,CAMPAGNE FIDÉLITÉ 264,Google Ads,18796.21,2024-10-31,2024-11-20,209,9.2,61.97,89.93,10,2024
M01104,CAMPAGNE BLACKFRIDAY 431,Email,13212.47,2024-07-01,2024-07-19,813,6.32,38.63,16.25,7,2024
M01105,CAMPAGNE SAISON 372,Email,7188.78,2025-04-08,2025-04-14,964,1.42,53.08,7.46,4,2025
M01106,CAMPAGNE LANCEMENT 85,Facebook,16254.88,2024-03-14,2024-03-30,1450,10.04,93.25,11.21,3,2024
M01107,CAMPAGNE FIDÉLITÉ 184,Email,9851.28,2025-05-04,2025-05-28,676,0.6,100.84,14.57,5,2025
M01108,CAMPAGNE INFLUENCE 228,Facebook,5356.51,2024-02-10,2024-03-01,0,1.99,100.39,0.0,2,2024
M01109,CAMPAGNE FIDÉLITÉ 232,Tiktok,18444.24,2024-05-02,2024-05-27,1143,1.53,22.95,16.14,5,2024
M01110,CAMPAGNE INFLUENCE 150,Instagram,8471.55,2024-07-06,2024-07-14,1928,7.66,4.18,4.39,7,2024
M01111,CAMPAGNE FIDÉLITÉ 447,Tv,14472.52,2024-05-03,2024-05-16,811,7.6,-19.17,17.85,5,2024
M01112,CAMPAGNE LANCEMENT 98,Facebook,2502.93,2024-07-16,2024-08-07,1457,3.12,16.0,1.72,7,2024
M01113,CAMPAGNE PROMO 74,Email,6001.4,2025-05-15,2025-06-10,956,10.35,70.18,6.28,5,2025
M01114,CAMPAGNE LANCEMENT 186,Instagram,12028.4,2024-04-04,2024-04-12,910,6.92,49.17,13.22,4,2024
M01115,CAMPAGNE BLACKFRIDAY 138,Tiktok,7264.82,2025-02-24,2025-03-17,1151,1.37,86.42,6.31,2,2025
M01116,CAMPAGNE BLACKFRIDAY 119,Radio,5755.39,2025-03-23,2025-03-31,1618,0.83,27.27,3.56,3,2025
M01117,CAMPAGNE FIDÉLITÉ 478,Tiktok,2411.26,2025-01-28,2025-02-17,1414,6.94,18.92,1.71,1,2025
M01118,CAMPAGNE SAISON 331,Instagram,10252.71,2025-01-30,2025-02-24,1642,9.71,110.85,6.24,1,2025
M01119,CAMPAGNE BLACKFRIDAY 369,Email,11267.27,2024-12-10,2024-12-19,1714,4.6,-0.13,6.57,12,2024
M01120,CAMPAGNE FIDÉLITÉ 21,Email,5062.57,2024-01-17,2024-02-04,1815,11.04,69.21,2.79,1,2024
M01121,CAMPAGNE BLACKFRIDAY 42,Email,3607.79,2025-06-18,2025-06-27,1116,7.06,28.1,3.23,6,2025
M01122,CAMPAGNE LANCEMENT 238,Instagram,11350.83,2024-12-14,2024-12-27,813,3.71,17.68,13.96,12,2024
M01123,CAMPAGNE FIDÉLITÉ 128,Tv,7274.61,2024-06-24,2024-07-03,1518,0.61,59.95,4.79,6,2024
M01124,CAMPAGNE INFLUENCE 405,Facebook,17574.41,2024-03-23,2024-04-16,772,11.47,73.53,22.76,3,2024
M01125,CAMPAGNE BLACKFRIDAY 28,Instagram,8787.65,2025-08-08,2025-08-29,528,3.17,124.02,16.64,8,2025
M01126,CAMPAGNE LANCEMENT 417,Google Ads,3993.16,2024-05-22,2024-06-03,74,8.17,141.5,53.96,5,2024
M01127,CAMPAGNE PROMO 362,Facebook,4548.24,2025-07-02,2025-07-24,194,9.1,121.52,23.44,7,2025
M01128,CAMPAGNE LANCEMENT 337,Email,18579.2,2025-06-01,2025-06-23,993,3.35,145.29,18.71,6,2025
M01129,CAMPAGNE SAISON 33,Instagram,13959.76,2025-02-26,2025-03-12,1935,11.65,78.47,7.21,2,2025
M01130,CAMPAGNE FIDÉLITÉ 412,Radio,548.2,2024-02-22,2024-03-16,450,5.41,-10.35,1.22,2,2024
M01131,CAMPAGNE BLACKFRIDAY 410,Google Ads,7082.4,2024-09-03,2024-09-20,1576,3.36,131.42,4.49,9,2024
M01132,CAMPAGNE PROMO 73,Tv,4760.57,2024-03-28,2024-04-27,1135,7.81,23.0,4.19,3,2024
M01133,CAMPAGNE INFLUENCE 182,Instagram,9863.39,2025-07-15,2025-08-02,1922,1.18,101.77,5.13,7,2025
M01134,CAMPAGNE FIDÉLITÉ 451,Tv,14725.07,2025-02-15,2025-03-10,1971,1.43,28.36,7.47,2,2025
M01135,CAMPAGNE BLACKFRIDAY 139,Email,5633.12,2024-10-15,2024-10-20,364,5.66,137.42,15.48,10,2024
M01136,CAMPAGNE FIDÉLITÉ 14,Google Ads,12657.67,2024-03-15,2024-03-20,192,9.53,138.97,65.93,3,2024
M01137,CAMPAGNE PROMO 328,Email,5940.84,2024-05-15,2024-05-22,113,3.29,78.24,52.57,5,2024
M01138,CAMPAGNE LANCEMENT 8,Radio,19056.91,2025-04-24,2025-05-10,1633,4.81,49.19,11.67,4,2025
M01139,CAMPAGNE PROMO 450,Facebook,5171.3,2025-07-19,2025-08-08,189,6.79,-2.8,27.36,7,2025
M01140,CAMPAGNE BLACKFRIDAY 418,Facebook,1748.64,2025-08-13,2025-09-02,1460,3.44,105.83,1.2,8,2025
M01141,CAMPAGNE INFLUENCE 14,Facebook,18069.59,2024-01-21,2024-02-11,507,10.86,60.97,35.64,1,2024
M01142,CAMPAGNE SAISON 365,Radio,6038.67,2024-08-10,2024-09-08,1508,1.51,74.89,4.0,8,2024
M01143,CAMPAGNE SAISON 187,Google Ads,15683.8,2024-08-07,2024-08-13,1687,9.92,80.88,9.3,8,2024
M01144,CAMPAGNE PROMO 462,Tv,15845.67,2024-04-05,2024-04-24,1457,7.69,40.82,10.88,4,2024
M01145,CAMPAGNE SAISON 256,Google Ads,4327.09,2024-10-08,2024-10-18,1091,10.13,58.01,3.97,10,2024
M01146,CAMPAGNE BLACKFRIDAY 195,Tiktok,11049.77,2024-01-18,2024-02-10,323,2.58,-8.22,34.21,1,2024
M01147,CAMPAGNE PROMO 59,Facebook,4211.07,2024-10-29,2024-11-05,1886,0.84,5.6,2.23,10,2024
M01148,CAMPAGNE BLACKFRIDAY 495,Radio,13323.79,2024-11-21,2024-12-07,797,8.94,-7.81,16.72,11,2024
M01149,CAMPAGNE LANCEMENT 253,Radio,19206.62,2024-07-02,2024-07-19,185,2.49,11.81,103.82,7,2024
M01150,CAMPAGNE SAISON 203,Google Ads,9081.85,2024-09-29,2024-10-08,398,7.15,120.81,22.82,9,2024
M01151,CAMPAGNE INFLUENCE 149,Instagram,3046.59,2024-07-14,2024-08-09,1600,10.02,-16.31,1.9,7,2024
M01152,CAMPAGNE SAISON 275,Radio,15368.54,2024-12-17,2024-12-28,1801,1.38,70.78,8.53,12,2024
M01153,CAMPAGNE PROMO 272,Radio,7349.36,2025-02-28,2025-03-26,63,9.82,110.96,116.66,2,2025
M01154,CAMPAGNE INFLUENCE 196,Radio,19199.11,2025-03-09,2025-04-05,1496,4.44,83.54,12.83,3,2025
M01155,CAMPAGNE PROMO 247,Facebook,2221.79,2025-04-23,2025-05-03,1600,11.57,112.19,1.39,4,2025
M01156,CAMPAGNE PROMO 492,Radio,4243.59,2024-01-25,2024-02-18,933,4.03,119.18,4.55,1,2024
M01157,CAMPAGNE SAISON 359,Facebook,7866.35,2025-08-04,2025-08-20,1956,11.95,143.18,4.02,8,2025
M01158,CAMPAGNE FIDÉLITÉ 490,Tiktok,13531.74,2025-06-30,2025-07-07,492,11.58,91.99,27.5,6,2025
M01159,CAMPAGNE FIDÉLITÉ 131,Tv,7208.09,2024-08-11,2024-09-02,1346,11.38,47.49,5.36,8,2024
M01160,CAMPAGNE LANCEMENT 189,Email,19210.0,2024-12-12,2025-01-01,501,2.91,-15.4,38.34,12,2024
M01161,CAMPAGNE LANCEMENT 190,Radio,7784.93,2024-09-05,2024-09-23,931,6.1,74.22,8.36,9,2024
M01162,CAMPAGNE FIDÉLITÉ 118,Radio,2232.19,2025-01-16,2025-02-08,1160,4.37,75.29,1.92,1,2025
M01163,CAMPAGNE INFLUENCE 176,Radio,19175.77,2025-04-20,2025-05-03,1484,6.5,128.46,12.92,4,2025
M01164,CAMPAGNE INFLUENCE 481,Instagram,814.43,2025-03-03,2025-04-01,349,1.64,12.21,2.33,3,2025
M01165,CAMPAGNE FIDÉLITÉ 14,Email,9457.0,2024-12-31,2025-01-27,1531,6.32,110.39,6.18,12,2024
M01166,CAMPAGNE SAISON 491,Google Ads,13110.89,2025-08-12,2025-08-23,145,1.62,133.66,90.42,8,2025
M01167,CAMPAGNE INFLUENCE 133,Facebook,18922.93,2024-04-21,2024-05-05,1842,4.26,146.62,10.27,4,2024
M01168,CAMPAGNE BLACKFRIDAY 93,Tv,6514.06,2024-11-09,2024-12-02,1250,10.34,98.49,5.21,11,2024
M01169,CAMPAGNE BLACKFRIDAY 389,Google Ads,2684.51,2025-03-19,2025-04-18,952,9.4,67.85,2.82,3,2025
M01170,CAMPAGNE SAISON 475,Tiktok,15853.08,2024-11-10,2024-11-29,396,4.8,139.36,40.03,11,2024
M01171,CAMPAGNE INFLUENCE 123,Facebook,9549.34,2024-10-07,2024-10-21,1073,5.83,60.83,8.9,10,2024
M01172,CAMPAGNE LANCEMENT 472,Instagram,3451.03,2025-06-02,2025-06-09,1036,9.9,149.86,3.33,6,2025
M01173,CAMPAGNE PROMO 348,Instagram,5067.03,2024-09-03,2024-09-23,647,1.71,54.49,7.83,9,2024
M01174,CAMPAGNE BLACKFRIDAY 483,Radio,5170.03,2024-06-20,2024-07-02,28,6.04,119.63,184.64,6,2024
M01175,CAMPAGNE LANCEMENT 82,Instagram,10718.0,2024-01-04,2024-01-23,250,6.4,79.39,42.87,1,2024
M01176,CAMPAGNE BLACKFRIDAY 130,Facebook,6073.88,2025-04-17,2025-04-28,187,9.22,110.71,32.48,4,2025
M01177,CAMPAGNE INFLUENCE 410,Instagram,12930.78,2024-04-28,2024-05-12,322,8.6,116.61,40.16,4,2024
M01178,CAMPAGNE BLACKFRIDAY 286,Email,2032.58,2025-05-07,2025-05-18,286,8.73,149.96,7.11,5,2025
M01179,CAMPAGNE SAISON 126,Tiktok,10916.4,2024-04-21,2024-05-13,170,10.57,135.9,64.21,4,2024
M01180,CAMPAGNE BLACKFRIDAY 483,Google Ads,16903.86,2025-01-29,2025-02-24,907,7.48,66.24,18.64,1,2025
M01181,CAMPAGNE INFLUENCE 353,Facebook,19711.04,2024-11-02,2024-11-14,1442,2.32,18.82,13.67,11,2024
M01182,CAMPAGNE INFLUENCE 378,Tiktok,15569.43,2024-02-24,2024-03-13,1618,9.34,136.85,9.62,2,2024
M01183,CAMPAGNE INFLUENCE 29,Facebook,8052.14,2024-10-22,2024-11-06,919,11.46,29.05,8.76,10,2024
M01184,CAMPAGNE BLACKFRIDAY 100,Email,14524.14,2025-01-10,2025-01-16,652,2.47,-13.35,22.28,1,2025
M01185,CAMPAGNE PROMO 267,Tiktok,3654.7,2025-01-09,2025-01-24,1585,11.37,30.86,2.31,1,2025
M01186,CAMPAGNE INFLUENCE 152,Tv,1057.7,2025-06-25,2025-07-08,119,9.42,109.25,8.89,6,2025
M01187,CAMPAGNE SAISON 450,Tiktok,16432.95,2024-06-30,2024-07-12,1196,1.96,61.76,13.74,6,2024
M01188,CAMPAGNE BLACKFRIDAY 430,Facebook,13753.61,2024-01-16,2024-01-27,585,2.42,55.0,23.51,1,2024
M01189,CAMPAGNE INFLUENCE 166,Google Ads,10610.97,2024-06-02,2024-06-13,1986,8.14,-15.4,5.34,6,2024
M01190,CAMPAGNE LANCEMENT 216,Email,7860.08,2024-01-02,2024-01-07,1667,9.25,19.23,4.72,1,2024
M01191,CAMPAGNE FIDÉLITÉ 53,Google Ads,10891.64,2024-05-18,2024-06-03,892,7.96,0.79,12.21,5,2024
M01192,CAMPAGNE FIDÉLITÉ 343,Radio,15834.72,2025-07-30,2025-08-28,1661,10.33,54.81,9.53,7,2025
M01193,CAMPAGNE FIDÉLITÉ 38,Email,13319.4,2025-03-10,2025-03-17,438,6.38,100.48,30.41,3,2025
M01194,CAMPAGNE BLACKFRIDAY 229,Instagram,15839.4,2025-06-09,2025-07-08,917,11.44,124.78,17.27,6,2025
M01195,CAMPAGNE PROMO 63,Radio,1039.31,2025-06-28,2025-07-24,471,10.37,50.0,2.21,6,2025
M01196,CAMPAGNE PROMO 286,Email,8993.69,2025-07-28,2025-08-22,1470,11.4,60.31,6.12,7,2025
M01197,CAMPAGNE BLACKFRIDAY 419,Facebook,14913.07,2025-02-11,2025-03-09,1675,6.05,137.47,8.9,2,2025
M01198,CAMPAGNE BLACKFRIDAY 234,Tiktok,16116.19,2024-12-16,2024-12-26,212,8.4,-7.72,76.02,12,2024
M01199,CAMPAGNE LANCEMENT 295,Google Ads,9611.38,2024-06-11,2024-07-11,1196,8.72,119.53,8.04,6,2024
M01200,CAMPAGNE FIDÉLITÉ 89,Tv,8660.65,2024-09-02,2024-09-20,1862,9.36,10.55,4.65,9,2024
M01201,CAMPAGNE PROMO 269,Google Ads,17463.13,2025-04-02,2025-05-02,810,3.52,4.4,21.56,4,2025
M01202,CAMPAGNE LANCEMENT 410,Email,3931.18,2024-07-04,2024-07-23,276,2.9,70.1,14.24,7,2024
M01203,CAMPAGNE FIDÉLITÉ 29,Tiktok,2880.8,2025-07-08,2025-07-13,1091,9.71,60.43,2.64,7,2025
M01204,CAMPAGNE PROMO 350,Tiktok,14652.47,2024-07-31,2024-08-27,650,4.3,41.84,22.54,7,2024
M01205,CAMPAGNE FIDÉLITÉ 341,Google Ads,6406.83,2025-02-05,2025-03-03,550,9.37,37.79,11.65,2,2025
M01206,CAMPAGNE LANCEMENT 15,Radio,18885.26,2024-01-11,2024-01-27,1701,8.69,118.71,11.1,1,2024
M01207,CAMPAGNE INFLUENCE 499,Facebook,1257.17,2025-05-23,2025-06-12,333,6.39,125.11,3.78,5,2025
M01208,CAMPAGNE SAISON 353,Google Ads,9921.28,2025-03-07,2025-04-03,1296,5.6,8.66,7.66,3,2025
M01209,CAMPAGNE BLACKFRIDAY 357,Tiktok,1258.86,2024-01-24,2024-02-07,254,4.12,76.58,4.96,1,2024
M01210,CAMPAGNE LANCEMENT 125,Radio,6928.71,2025-03-22,2025-04-01,129,8.9,40.91,53.71,3,2025
M01211,CAMPAGNE PROMO 329,Tv,11561.2,2024-05-22,2024-06-21,618,1.6,104.61,18.71,5,2024
M01212,CAMPAGNE PROMO 299,Tiktok,5647.79,2025-05-11,2025-05-17,1065,0.8,1.76,5.3,5,2025
M01213,CAMPAGNE FIDÉLITÉ 237,Instagram,10844.69,2025-08-04,2025-08-28,29,11.26,85.64,373.95,8,2025
M01214,CAMPAGNE FIDÉLITÉ 119,Tv,6366.07,2025-03-09,2025-03-28,196,10.56,132.82,32.48,3,2025
M01215,CAMPAGNE LANCEMENT 3,Tv,524.3,2025-02-06,2025-03-03,1060,7.92,10.02,0.49,2,2025
M01216,CAMPAGNE FIDÉLITÉ 393,Tiktok,4628.91,2025-04-21,2025-05-08,934,9.08,55.26,4.96,4,2025
M01217,CAMPAGNE BLACKFRIDAY 396,Tv,11829.0,2025-01-20,2025-02-13,693,0.66,-19.11,17.07,1,2025
M01218,CAMPAGNE INFLUENCE 304,Email,13799.86,2024-02-18,2024-03-15,423,2.29,137.24,32.62,2,2024
M01219,CAMPAGNE FIDÉLITÉ 110,Tiktok,11860.8,2024-05-30,2024-06-22,722,5.54,8.32,16.43,5,2024
M01220,CAMPAGNE BLACKFRIDAY 329,Tiktok,1495.17,2025-05-02,2025-05-16,1029,6.73,133.29,1.45,5,2025
M01221,CAMPAGNE SAISON 212,Facebook,4560.91,2024-08-02,2024-08-20,565,6.91,69.35,8.07,8,2024
M01222,CAMPAGNE PROMO 470,Tv,11746.98,2024-11-08,2024-11-13,1921,9.53,113.26,6.12,11,2024
M01223,CAMPAGNE BLACKFRIDAY 119,Instagram,18704.69,2024-05-28,2024-06-15,617,8.47,37.22,30.32,5,2024
M01224,CAMPAGNE SAISON 32,Tv,2569.18,2024-11-02,2024-11-27,657,6.89,18.43,3.91,11,2024
M01225,CAMPAGNE BLACKFRIDAY 457,Tiktok,16296.97,2024-10-16,2024-11-04,812,11.34,98.97,20.07,10,2024
M01226,CAMPAGNE BLACKFRIDAY 367,Instagram,18220.55,2024-04-27,2024-05-18,984,6.64,97.5,18.52,4,2024
M01227,CAMPAGNE INFLUENCE 299,Radio,14775.12,2024-06-25,2024-07-21,1284,10.88,126.76,11.51,6,2024
M01228,CAMPAGNE PROMO 478,Tv,11787.69,2024-04-21,2024-05-20,1922,3.6,0.28,6.13,4,2024
M01229,CAMPAGNE FIDÉLITÉ 490,Instagram,13800.2,2025-06-24,2025-07-24,783,11.2,117.95,17.62,6,2025
M01230,CAMPAGNE LANCEMENT 73,Instagram,15695.05,2025-03-02,2025-03-13,1008,8.06,63.26,15.57,3,2025
M01231,CAMPAGNE BLACKFRIDAY 75,Radio,14794.34,2025-03-20,2025-04-09,1432,8.85,-7.47,10.33,3,2025
M01232,CAMPAGNE INFLUENCE 108,Google Ads,5189.99,2025-03-12,2025-03-21,1801,5.03,135.43,2.88,3,2025
M01233,CAMPAGNE LANCEMENT 351,Radio,11601.5,2025-05-09,2025-05-30,56,11.23,71.8,207.17,5,2025
M01234,CAMPAGNE FIDÉLITÉ 437,Google Ads,8418.91,2025-03-27,2025-04-09,106,5.81,65.12,79.42,3,2025
M01235,CAMPAGNE LANCEMENT 64,Instagram,9565.65,2024-06-18,2024-07-06,1936,2.7,103.56,4.94,6,2024
M01236,CAMPAGNE PROMO 178,Tiktok,16946.28,2024-10-05,2024-11-03,1436,4.5,147.65,11.8,10,2024
M01237,CAMPAGNE FIDÉLITÉ 81,Tv,3210.19,2024-07-06,2024-07-22,1044,6.22,37.2,3.07,7,2024
M01238,CAMPAGNE PROMO 17,Tv,14955.03,2024-02-05,2024-02-17,1769,5.8,112.16,8.45,2,2024
M01239,CAMPAGNE FIDÉLITÉ 269,Instagram,18615.17,2025-06-30,2025-07-15,518,3.02,70.26,35.94,6,2025
M01240,CAMPAGNE INFLUENCE 183,Google Ads,18168.92,2025-01-29,2025-02-15,523,7.89,79.1,34.74,1,2025
M01241,CAMPAGNE BLACKFRIDAY 339,Instagram,14446.68,2025-08-01,2025-08-11,1260,6.19,128.66,11.47,8,2025
M01242,CAMPAGNE PROMO 368,Google Ads,6145.38,2024-08-12,2024-08-31,1221,2.91,145.59,5.03,8,2024
M01243,CAMPAGNE INFLUENCE 429,Instagram,11783.28,2025-05-14,2025-05-23,869,10.55,134.3,13.56,5,2025
M01244,CAMPAGNE BLACKFRIDAY 254,Google Ads,9721.12,2024-01-14,2024-02-12,1756,3.67,45.16,5.54,1,2024
M01245,CAMPAGNE SAISON 318,Tv,12592.24,2025-07-30,2025-08-13,684,1.22,59.76,18.41,7,2025
M01246,CAMPAGNE FIDÉLITÉ 190,Instagram,12076.81,2024-12-07,2024-12-24,114,10.46,13.0,105.94,12,2024
M01247,CAMPAGNE LANCEMENT 263,Email,12509.89,2024-06-12,2024-07-05,65,7.9,14.1,192.46,6,2024
M01248,CAMPAGNE PROMO 373,Tv,16859.3,2025-02-24,2025-03-11,1537,9.24,87.98,10.97,2,2025
M01249,CAMPAGNE PROMO 445,Email,15071.09,2025-06-02,2025-06-24,439,1.33,38.33,34.33,6,2025
M01250,CAMPAGNE PROMO 340,Radio,4458.0,2024-06-14,2024-07-06,445,9.87,87.93,10.02,6,2024
M01251,CAMPAGNE INFLUENCE 378,Tv,4191.17,2024-12-09,2024-12-18,669,3.5,26.24,6.26,12,2024
M01252,CAMPAGNE PROMO 117,Google Ads,10125.12,2024-04-22,2024-05-09,791,5.89,39.09,12.8,4,2024
M01253,CAMPAGNE LANCEMENT 147,Email,15060.98,2024-05-21,2024-06-17,668,11.46,38.66,22.55,5,2024
M01254,CAMPAGNE INFLUENCE 346,Facebook,7352.56,2025-05-09,2025-06-05,1020,7.94,96.73,7.21,5,2025
M01255,CAMPAGNE BLACKFRIDAY 258,Radio,6625.93,2025-04-06,2025-04-16,432,3.42,113.85,15.34,4,2025
M01256,CAMPAGNE INFLUENCE 94,Email,13196.7,2024-04-27,2024-05-24,593,1.17,20.17,22.25,4,2024
M01257,CAMPAGNE LANCEMENT 300,Tiktok,9303.35,2025-03-05,2025-03-12,120,7.38,46.58,77.53,3,2025
M01258,CAMPAGNE INFLUENCE 201,Google Ads,1844.57,2024-09-11,2024-09-28,535,9.21,90.05,3.45,9,2024
M01259,CAMPAGNE FIDÉLITÉ 167,Google Ads,17705.2,2025-07-07,2025-07-20,168,8.65,138.59,105.39,7,2025
M01260,CAMPAGNE PROMO 324,Email,1942.86,2025-04-19,2025-05-07,261,5.82,128.33,7.44,4,2025
M01261,CAMPAGNE INFLUENCE 400,Tv,3972.07,2024-04-20,2024-05-14,627,9.62,40.48,6.34,4,2024
M01262,CAMPAGNE PROMO 493,Instagram,18838.1,2024-06-17,2024-07-10,168,0.71,-16.42,112.13,6,2024
M01263,CAMPAGNE LANCEMENT 264,Instagram,19310.56,2025-08-29,2025-09-15,963,6.6,56.98,20.05,8,2025
M01264,CAMPAGNE PROMO 430,Tv,11101.42,2024-03-30,2024-04-29,235,11.89,144.4,47.24,3,2024
M01265,CAMPAGNE INFLUENCE 208,Tv,17759.87,2025-01-18,2025-01-26,1358,5.46,42.9,13.08,1,2025
M01266,CAMPAGNE LANCEMENT 459,Instagram,6681.33,2024-10-21,2024-11-06,456,4.83,110.95,14.65,10,2024
M01267,CAMPAGNE LANCEMENT 91,Radio,3227.3,2024-09-07,2024-09-14,220,4.69,95.31,14.67,9,2024
M01268,CAMPAGNE BLACKFRIDAY 242,Facebook,1616.83,2025-01-14,2025-02-10,720,2.23,49.47,2.25,1,2025
M01269,CAMPAGNE LANCEMENT 346,Google Ads,2664.26,2024-11-14,2024-11-21,1011,5.12,-11.86,2.64,11,2024
M01270,CAMPAGNE PROMO 466,Facebook,19665.52,2024-12-16,2025-01-10,1777,3.16,145.3,11.07,12,2024
M01271,CAMPAGNE PROMO 276,Radio,17473.78,2024-06-29,2024-07-11,1897,3.68,-4.52,9.21,6,2024
M01272,CAMPAGNE INFLUENCE 183,Facebook,2206.4,2024-08-26,2024-09-19,621,8.83,-14.52,3.55,8,2024
M01273,CAMPAGNE BLACKFRIDAY 64,Radio,3695.04,2025-02-13,2025-02-22,766,1.27,23.71,4.82,2,2025
M01274,CAMPAGNE INFLUENCE 22,Facebook,5029.13,2024-05-01,2024-05-09,1155,1.56,61.1,4.35,5,2024
M01275,CAMPAGNE LANCEMENT 280,Email,3767.18,2025-04-13,2025-04-18,325,1.62,141.12,11.59,4,2025
M01276,CAMPAGNE FIDÉLITÉ 275,Tiktok,1548.27,2024-03-20,2024-03-26,1992,7.3,35.99,0.78,3,2024
M01277,CAMPAGNE BLACKFRIDAY 302,Facebook,11740.52,2025-01-15,2025-02-14,99,8.09,138.66,118.59,1,2025
M01278,CAMPAGNE LANCEMENT 16,Facebook,11437.61,2024-07-06,2024-07-25,1662,6.33,86.36,6.88,7,2024
M01279,CAMPAGNE SAISON 421,Tiktok,3194.81,2024-02-24,2024-03-15,995,11.69,109.16,3.21,2,2024
M01280,CAMPAGNE FIDÉLITÉ 273,Tiktok,11012.44,2024-06-03,2024-06-24,136,11.29,133.33,80.97,6,2024
M01281,CAMPAGNE FIDÉLITÉ 365,Facebook,16995.36,2025-05-30,2025-06-14,1133,11.27,137.4,15.0,5,2025
M01282,CAMPAGNE LANCEMENT 302,Instagram,19667.79,2024-06-13,2024-06-21,1050,7.1,103.99,18.73,6,2024
M01283,CAMPAGNE PROMO 399,Facebook,17694.09,2025-07-19,2025-08-07,484,5.06,84.12,36.56,7,2025
M01284,CAMPAGNE LANCEMENT 70,Facebook,11747.1,2025-07-26,2025-08-18,1493,10.24,10.75,7.87,7,2025
M01285,CAMPAGNE INFLUENCE 147,Email,1498.57,2024-03-05,2024-03-10,1438,1.29,121.04,1.04,3,2024
M01286,CAMPAGNE PROMO 302,Facebook,19475.51,2025-08-15,2025-09-08,731,3.74,149.2,26.64,8,2025
M01287,CAMPAGNE PROMO 92,Instagram,4728.23,2024-10-15,2024-11-07,1053,2.29,91.69,4.49,10,2024
M01288,CAMPAGNE BLACKFRIDAY 471,Tiktok,7490.83,2024-07-21,2024-08-11,1930,1.71,-5.59,3.88,7,2024
M01289,CAMPAGNE SAISON 210,Google Ads,7406.37,2025-01-02,2025-01-16,782,5.66,38.28,9.47,1,2025
M01290,CAMPAGNE FIDÉLITÉ 365,Google Ads,18721.39,2024-10-14,2024-10-24,710,3.79,44.84,26.37,10,2024
M01291,CAMPAGNE INFLUENCE 237,Google Ads,7554.26,2024-11-18,2024-11-26,56,2.14,55.89,134.9,11,2024
M01292,CAMPAGNE SAISON 308,Tv,3277.99,2024-01-26,2024-02-15,1207,0.94,-7.66,2.72,1,2024
M01293,CAMPAGNE INFLUENCE 28,Facebook,2204.23,2024-11-16,2024-11-21,1224,2.88,28.99,1.8,11,2024
M01294,CAMPAGNE LANCEMENT 8,Instagram,3980.35,2025-03-07,2025-04-03,781,1.25,77.75,5.1,3,2025
M01295,CAMPAGNE PROMO 254,Tv,14203.85,2025-03-20,2025-03-26,1028,1.38,135.6,13.82,3,2025
M01296,CAMPAGNE PROMO 397,Instagram,14543.96,2024-10-15,2024-11-07,260,5.93,107.06,55.94,10,2024
M01297,CAMPAGNE SAISON 409,Tiktok,10955.55,2025-06-15,2025-07-03,589,4.92,27.34,18.6,6,2025
M01298,CAMPAGNE PROMO 434,Google Ads,2442.68,2024-04-05,2024-04-11,355,11.83,4.98,6.88,4,2024
M01299,CAMPAGNE INFLUENCE 355,Facebook,13245.76,2025-07-11,2025-07-25,959,7.75,14.53,13.81,7,2025
M01300,CAMPAGNE INFLUENCE 211,Instagram,7792.8,2025-02-13,2025-03-07,449,9.55,-7.52,17.36,2,2025
M01301,CAMPAGNE INFLUENCE 350,Google Ads,16423.41,2025-03-30,2025-04-21,654,11.38,119.74,25.11,3,2025
M01302,CAMPAGNE FIDÉLITÉ 363,Radio,18485.76,2025-03-21,2025-03-28,1975,10.68,119.97,9.36,3,2025
M01303,CAMPAGNE FIDÉLITÉ 334,Google Ads,2887.88,2025-07-11,2025-07-25,1051,10.83,12.29,2.75,7,2025
