ds,montant,is_depense,is_revenu
2024-08-12,156265.82,1,0
2024-08-12,222958.45,0,1
2024-08-12,244260.07,0,1
2024-08-13,319109.89,0,1
2024-08-13,58367.81,1,0
2024-08-13,339589.04,0,1
2024-08-13,247898.58,0,1
2024-08-13,417657.9,0,1
2024-08-13,281873.54,0,1
2024-08-13,2403.99,1,0
2024-08-13,43746.62,1,0
2024-08-13,198781.0,1,0
2024-08-13,73767.52,0,1
2024-08-13,287068.38,0,1
2024-08-13,284302.32,0,1
2024-08-13,94809.99,1,0
2024-08-13,409383.08,0,1
2024-08-13,150334.2,1,0
2024-08-14,94355.49,1,0
2024-08-14,194411.51,1,0
2024-08-14,341116.68,0,1
2024-08-14,160322.27,0,1
2024-08-14,408962.15,0,1
2024-08-14,95219.3,0,1
2024-08-14,33034.47,1,0
2024-08-14,49390.89,1,0
2024-08-14,126268.26,0,1
2024-08-14,39312.27,0,1
2024-08-14,39716.18,1,0
2024-08-14,417639.14,0,1
2024-08-14,80844.27,1,0
2024-08-14,150597.92,0,1
2024-08-14,159842.69,1,0
2024-08-15,117254.02,1,0
2024-08-15,7385.39,1,0
2024-08-15,141066.78,0,1
2024-08-15,335122.74,0,1
2024-08-15,81876.59,0,1
2024-08-15,179076.36,1,0
2024-08-15,86688.46,1,0
2024-08-15,121243.81,1,0
2024-08-15,290038.61,0,1
2024-08-15,154509.11,1,0
2024-08-15,81589.35,1,0
2024-08-16,243614.04,0,1
2024-08-16,115833.43,1,0
2024-08-16,46627.02,1,0
2024-08-16,334065.78,0,1
2024-08-16,400824.95,0,1
2024-08-16,103049.93,1,0
2024-08-16,249150.6,0,1
2024-08-16,342928.58,0,1
2024-08-16,17327.95,0,1
2024-08-16,69052.51,1,0
2024-08-16,55097.82,0,1
2024-08-16,122265.46,1,0
2024-08-16,64486.4,0,1
2024-08-16,180290.85,1,0
2024-08-16,408522.09,0,1
2024-08-16,195429.05,1,0
2024-08-17,121306.76,0,1
2024-08-17,149330.05,1,0
2024-08-17,50949.13,1,0
2024-08-17,83699.71,1,0
2024-08-17,64029.22,1,0
2024-08-17,439573.98,0,1
2024-08-17,166862.65,1,0
2024-08-17,77618.22,0,1
2024-08-17,169154.86,1,0
2024-08-17,368727.77,0,1
2024-08-17,16846.54,1,0
2024-08-17,80474.76,1,0
2024-08-17,212682.14,0,1
2024-08-17,130357.06,1,0
2024-08-18,254353.22,0,1
2024-08-18,55106.49,0,1
2024-08-18,173391.8,1,0
2024-08-18,113363.37,1,0
2024-08-18,145910.57,1,0
2024-08-18,46835.53,0,1
2024-08-18,129533.96,1,0
2024-08-18,304048.05,0,1
2024-08-18,54474.49,1,0
2024-08-18,80376.66,1,0
2024-08-19,223329.57,0,1
2024-08-19,51427.06,0,1
2024-08-19,96149.74,0,1
2024-08-19,107875.52,0,1
2024-08-19,287291.34,0,1
2024-08-19,113814.77,0,1
2024-08-19,253955.07,0,1
2024-08-19,109738.1,1,0
2024-08-19,118429.97,1,0
2024-08-19,429512.17,0,1
2024-08-19,169831.43,1,0
2024-08-19,169608.92,0,1
2024-08-19,309901.01,0,1
2024-08-19,371074.63,0,1
2024-08-20,254592.28,0,1
2024-08-20,216490.81,0,1
2024-08-20,96782.69,1,0
2024-08-20,116268.62,1,0
2024-08-20,171383.2,1,0
2024-08-20,359777.67,0,1
2024-08-20,149620.89,1,0
2024-08-20,38686.23,1,0
2024-08-20,38993.11,1,0
2024-08-20,192518.06,1,0
2024-08-20,297338.1,0,1
2024-08-20,282091.03,0,1
2024-08-20,90530.02,1,0
2024-08-20,463689.83,0,1
2024-08-20,7789.99,1,0
2024-08-21,183088.48,1,0
2024-08-21,433171.7,0,1
2024-08-21,129963.17,0,1
2024-08-21,4623.17,0,1
2024-08-21,449314.18,0,1
2024-08-21,256648.25,0,1
2024-08-21,159555.61,1,0
2024-08-21,40701.77,0,1
2024-08-21,5319.45,0,1
2024-08-21,90134.9,0,1
2024-08-21,366489.59,0,1
2024-08-21,78227.17,1,0
2024-08-21,495639.14,0,1
2024-08-21,263812.35,0,1
2024-08-21,404810.84,0,1
2024-08-21,110032.18,1,0
2024-08-21,134871.39,1,0
2024-08-21,83153.16,1,0
2024-08-21,370587.02,0,1
2024-08-22,108044.44,1,0
2024-08-22,85072.29,1,0
2024-08-22,88452.84,1,0
2024-08-22,28909.67,1,0
2024-08-22,366419.37,0,1
2024-08-22,371724.14,0,1
2024-08-22,202072.21,0,1
2024-08-22,199788.36,1,0
2024-08-22,119783.29,1,0
2024-08-22,88210.98,0,1
2024-08-22,284762.75,0,1
2024-08-22,79462.46,1,0
2024-08-22,49136.76,1,0
2024-08-22,170568.72,0,1
2024-08-22,162991.4,1,0
2024-08-23,36537.09,0,1
2024-08-23,394480.38,0,1
2024-08-23,199965.61,0,1
2024-08-23,40917.59,1,0
2024-08-23,470121.27,0,1
2024-08-23,88975.1,1,0
2024-08-23,354135.46,0,1
2024-08-23,292198.46,0,1
2024-08-23,148339.6,0,1
2024-08-23,356677.26,0,1
2024-08-24,263985.21,0,1
2024-08-24,129318.91,1,0
2024-08-24,13742.79,0,1
2024-08-24,59194.22,1,0
2024-08-24,34860.4,1,0
2024-08-24,95204.4,1,0
2024-08-24,190455.01,1,0
2024-08-24,13760.41,1,0
2024-08-24,18795.31,1,0
2024-08-24,74706.11,1,0
2024-08-24,223688.6,0,1
2024-08-24,80825.56,0,1
2024-08-24,197329.34,0,1
2024-08-24,161461.85,0,1
2024-08-24,159888.58,1,0
2024-08-24,299601.53,0,1
2024-08-24,421063.57,0,1
2024-08-24,54132.55,1,0
2024-08-24,121797.42,1,0
2024-08-24,357864.31,0,1
2024-08-24,497610.75,0,1
2024-08-25,243598.3,0,1
2024-08-25,473938.74,0,1
2024-08-25,76033.81,0,1
2024-08-25,69741.58,1,0
2024-08-25,70155.44,1,0
2024-08-25,118817.39,0,1
2024-08-25,143366.02,1,0
2024-08-25,188806.86,1,0
2024-08-25,25480.56,1,0
2024-08-25,132226.96,1,0
2024-08-25,197672.15,1,0
2024-08-25,159832.4,1,0
2024-08-25,143053.34,1,0
2024-08-25,39709.55,1,0
2024-08-25,197430.37,1,0
2024-08-26,180442.4,1,0
2024-08-26,48457.08,1,0
2024-08-26,101265.74,1,0
2024-08-26,27732.64,1,0
2024-08-26,198089.81,1,0
2024-08-26,467331.26,0,1
2024-08-26,100892.08,0,1
2024-08-26,177476.31,0,1
2024-08-26,61481.09,1,0
2024-08-26,148516.9,0,1
2024-08-26,421046.7,0,1
2024-08-26,192706.2,1,0
2024-08-26,85786.53,1,0
2024-08-26,220447.28,0,1
2024-08-27,56369.58,1,0
2024-08-27,73261.12,1,0
2024-08-27,78958.74,0,1
2024-08-27,181959.37,1,0
2024-08-27,455046.54,0,1
2024-08-27,194164.07,1,0
2024-08-27,43605.62,1,0
2024-08-27,18793.8,1,0
2024-08-27,131721.05,1,0
2024-08-27,6956.06,1,0
2024-08-27,15139.15,1,0
2024-08-27,461624.77,0,1
2024-08-27,100240.07,0,1
2024-08-27,117695.1,1,0
2024-08-27,183760.48,1,0
2024-08-27,327234.99,0,1
2024-08-27,468147.02,0,1
2024-08-27,127234.24,1,0
2024-08-28,439351.71,0,1
2024-08-28,57155.17,1,0
2024-08-28,282222.38,0,1
2024-08-28,65836.78,1,0
2024-08-28,207691.3,0,1
2024-08-28,74421.92,1,0
2024-08-28,154365.17,1,0
2024-08-28,53034.21,1,0
2024-08-28,349681.79,0,1
2024-08-28,69732.47,0,1
2024-08-28,142780.08,1,0
2024-08-28,45893.98,1,0
2024-08-28,477161.0,0,1
2024-08-28,252039.14,0,1
2024-08-29,362630.26,0,1
2024-08-29,51672.49,0,1
2024-08-29,46445.31,1,0
2024-08-29,120585.04,1,0
2024-08-29,37070.09,1,0
2024-08-29,234365.57,0,1
2024-08-29,33922.52,0,1
2024-08-29,209125.66,0,1
2024-08-29,83510.83,1,0
2024-08-29,80059.56,1,0
2024-08-29,234436.18,0,1
2024-08-29,87040.68,1,0
2024-08-29,44683.13,0,1
2024-08-29,147449.97,1,0
2024-08-30,136979.02,0,1
2024-08-30,241984.99,0,1
2024-08-30,364102.98,0,1
2024-08-30,319398.81,0,1
2024-08-30,16880.11,1,0
2024-08-30,51851.5,1,0
2024-08-30,120226.59,1,0
2024-08-30,483058.16,0,1
2024-08-30,199889.67,0,1
2024-08-30,36416.6,1,0
2024-08-30,92960.38,0,1
2024-08-30,110562.51,1,0
2024-08-30,16251.54,1,0
2024-08-30,125692.59,0,1
2024-08-30,397097.77,0,1
2024-08-30,109348.42,1,0
2024-08-31,158829.93,1,0
2024-08-31,84871.04,0,1
2024-08-31,165765.23,1,0
2024-08-31,170652.37,0,1
2024-08-31,44932.03,0,1
2024-08-31,43424.15,1,0
2024-08-31,16122.3,1,0
2024-08-31,109963.17,1,0
2024-08-31,177362.65,1,0
2024-08-31,468751.36,0,1
2024-08-31,28162.45,1,0
2024-08-31,173227.57,1,0
2024-08-31,183152.96,1,0
2024-08-31,134207.62,1,0
2024-08-31,109608.89,1,0
2024-08-31,416422.1,0,1
2024-08-31,126248.77,1,0
2024-08-31,161196.85,1,0
2024-08-31,402442.47,0,1
2024-08-31,118866.14,1,0
2024-08-31,141082.7,0,1
2024-08-31,3372.63,0,1
2024-09-01,35599.73,0,1
2024-09-01,118143.3,1,0
2024-09-01,279896.05,0,1
2024-09-01,207219.72,0,1
2024-09-01,27480.05,0,1
2024-09-01,45602.09,1,0
2024-09-01,455621.8,0,1
2024-09-01,45017.56,1,0
2024-09-01,377087.6,0,1
2024-09-01,97079.45,1,0
2024-09-01,377852.65,0,1
2024-09-01,22371.89,1,0
2024-09-01,36911.75,1,0
2024-09-01,177164.37,0,1
2024-09-01,79498.5,1,0
2024-09-01,23799.43,1,0
2024-09-01,109306.73,1,0
2024-09-01,419104.08,0,1
2024-09-01,197015.52,1,0
2024-09-01,395851.85,0,1
2024-09-01,80383.8,1,0
2024-09-01,201475.95,0,1
2024-09-01,142456.18,1,0
2024-09-01,118352.21,1,0
2024-09-01,115171.53,1,0
2024-09-01,113785.73,0,1
2024-09-01,267815.37,0,1
2024-09-02,161696.87,1,0
2024-09-02,143318.38,1,0
2024-09-02,26503.69,1,0
2024-09-02,16695.98,1,0
2024-09-02,165638.1,1,0
2024-09-02,130100.75,1,0
2024-09-02,275372.65,0,1
2024-09-02,185399.95,1,0
2024-09-02,76034.87,1,0
2024-09-02,181725.2,1,0
2024-09-02,52609.65,1,0
2024-09-02,131115.06,1,0
2024-09-02,149962.1,1,0
2024-09-03,104967.6,0,1
2024-09-03,209860.71,0,1
2024-09-03,263851.88,0,1
2024-09-03,15553.99,1,0
2024-09-03,196599.57,1,0
2024-09-03,156141.92,1,0
2024-09-03,96891.63,1,0
2024-09-03,179874.01,1,0
2024-09-03,15553.98,0,1
2024-09-03,425408.06,0,1
2024-09-03,44721.44,1,0
2024-09-03,144600.28,1,0
2024-09-03,67168.4,0,1
2024-09-03,148564.02,1,0
2024-09-03,347309.55,0,1
2024-09-03,157916.17,1,0
2024-09-03,255073.43,0,1
2024-09-03,130813.63,0,1
2024-09-03,63815.6,1,0
2024-09-03,20191.02,1,0
2024-09-03,310880.3,0,1
2024-09-03,39161.07,0,1
2024-09-03,328672.85,0,1
2024-09-03,39928.74,0,1
2024-09-04,338.05,0,1
2024-09-04,260372.97,0,1
2024-09-04,435038.6,0,1
2024-09-04,125816.4,1,0
2024-09-04,168858.71,1,0
2024-09-04,189809.43,1,0
2024-09-04,292932.36,0,1
2024-09-04,67169.47,1,0
2024-09-04,279755.06,0,1
2024-09-04,42152.2,1,0
2024-09-04,59481.75,1,0
2024-09-04,152529.59,1,0
2024-09-04,496262.95,0,1
2024-09-04,38408.72,1,0
2024-09-04,128897.84,1,0
2024-09-04,13511.08,0,1
2024-09-04,25081.66,1,0
2024-09-04,358210.34,0,1
2024-09-04,81560.6,0,1
2024-09-04,40305.41,1,0
2024-09-05,96697.45,0,1
2024-09-05,382660.89,0,1
2024-09-05,337643.12,0,1
2024-09-05,166726.82,1,0
2024-09-05,27889.51,1,0
2024-09-05,86295.01,1,0
2024-09-05,2843.16,1,0
2024-09-05,49182.3,1,0
2024-09-05,393149.08,0,1
2024-09-05,34434.99,1,0
2024-09-05,449556.9,0,1
2024-09-05,119285.68,1,0
2024-09-05,300953.1,0,1
2024-09-05,437856.61,0,1
2024-09-05,177639.16,1,0
2024-09-05,174851.44,0,1
2024-09-05,32662.05,0,1
2024-09-05,14848.77,1,0
2024-09-05,93670.6,1,0
2024-09-06,232992.6,0,1
2024-09-06,275135.53,0,1
2024-09-06,167161.08,1,0
2024-09-06,97616.44,1,0
2024-09-06,22745.69,1,0
2024-09-06,182487.61,0,1
2024-09-06,116593.6,1,0
2024-09-06,25299.0,1,0
2024-09-06,35920.17,1,0
2024-09-06,466750.77,0,1
2024-09-07,427001.72,0,1
2024-09-07,358933.33,0,1
2024-09-07,21857.26,1,0
2024-09-07,480444.07,0,1
2024-09-07,190497.43,1,0
2024-09-07,182110.69,1,0
2024-09-07,1114.17,1,0
2024-09-07,438255.77,0,1
2024-09-07,131094.04,1,0
2024-09-07,409153.89,0,1
2024-09-07,14590.46,0,1
2024-09-08,242581.33,0,1
2024-09-08,389837.89,0,1
2024-09-08,157065.32,1,0
2024-09-08,306452.65,0,1
2024-09-08,130742.44,1,0
2024-09-08,82025.39,0,1
2024-09-08,157203.88,1,0
2024-09-08,18386.67,1,0
2024-09-08,43784.54,1,0
2024-09-08,286799.05,0,1
2024-09-08,100791.52,1,0
2024-09-08,251255.97,0,1
2024-09-08,179480.14,1,0
2024-09-09,432593.4,0,1
2024-09-09,497782.36,0,1
2024-09-09,63211.64,0,1
2024-09-09,256073.07,0,1
2024-09-09,313289.73,0,1
2024-09-09,66654.61,1,0
2024-09-09,82196.92,1,0
2024-09-09,29183.49,1,0
2024-09-09,169034.93,0,1
2024-09-09,187134.11,1,0
2024-09-10,413617.97,0,1
2024-09-10,153962.84,0,1
2024-09-10,341172.04,0,1
2024-09-10,117476.85,0,1
2024-09-10,163753.6,1,0
2024-09-10,115407.53,1,0
2024-09-10,179960.84,1,0
2024-09-10,442560.28,0,1
2024-09-10,252057.28,0,1
2024-09-10,14435.5,1,0
2024-09-10,99386.53,1,0
2024-09-10,52082.77,1,0
2024-09-10,172883.59,0,1
2024-09-10,155050.64,1,0
2024-09-10,106188.3,1,0
2024-09-10,136959.79,1,0
2024-09-10,219390.17,0,1
2024-09-10,17510.29,1,0
2024-09-10,39114.47,1,0
2024-09-10,172949.86,0,1
2024-09-10,386301.44,0,1
2024-09-10,105727.8,1,0
2024-09-10,15332.4,0,1
2024-09-10,382370.5,0,1
2024-09-10,174035.26,1,0
2024-09-11,76879.14,0,1
2024-09-11,102946.98,0,1
2024-09-11,21736.37,1,0
2024-09-11,85159.24,1,0
2024-09-11,99603.53,1,0
2024-09-11,179454.85,0,1
2024-09-11,404085.48,0,1
2024-09-11,320771.57,0,1
2024-09-11,128910.26,0,1
2024-09-11,187619.29,1,0
2024-09-11,103676.44,1,0
2024-09-11,145631.62,0,1
2024-09-12,116393.75,0,1
2024-09-12,130694.11,0,1
2024-09-12,472710.53,0,1
2024-09-12,258196.37,0,1
2024-09-12,6598.87,1,0
2024-09-12,8913.31,1,0
2024-09-12,267478.63,0,1
2024-09-12,44054.32,1,0
2024-09-12,81561.36,0,1
2024-09-12,162451.57,1,0
2024-09-12,39064.04,0,1
2024-09-12,172430.78,0,1
2024-09-12,153648.02,0,1
2024-09-12,137460.14,1,0
2024-09-12,488361.29,0,1
2024-09-13,391437.19,0,1
2024-09-13,305683.85,0,1
2024-09-13,716.22,1,0
2024-09-13,354443.71,0,1
2024-09-13,367529.95,0,1
2024-09-13,416894.47,0,1
2024-09-13,492380.03,0,1
2024-09-13,29959.42,1,0
2024-09-13,71751.42,0,1
2024-09-13,81294.73,1,0
2024-09-13,40397.88,1,0
2024-09-13,13800.86,0,1
2024-09-14,431916.99,0,1
2024-09-14,81329.26,1,0
2024-09-14,18916.01,1,0
2024-09-14,398184.11,0,1
2024-09-14,313364.35,0,1
2024-09-14,26821.6,1,0
2024-09-14,232059.87,0,1
2024-09-14,432057.95,0,1
2024-09-14,167308.47,1,0
2024-09-14,95589.29,0,1
2024-09-14,41894.15,1,0
2024-09-14,141917.66,0,1
2024-09-14,197764.61,0,1
2024-09-14,288022.36,0,1
2024-09-14,455282.75,0,1
2024-09-14,19662.28,0,1
2024-09-15,137086.81,1,0
2024-09-15,83344.02,0,1
2024-09-15,143322.52,0,1
2024-09-15,191748.35,1,0
2024-09-15,79186.07,1,0
2024-09-15,52686.0,0,1
2024-09-15,450357.13,0,1
2024-09-15,292161.96,0,1
2024-09-15,93126.85,1,0
2024-09-15,56137.03,0,1
2024-09-15,164329.04,1,0
2024-09-15,404646.22,0,1
2024-09-15,39064.42,1,0
2024-09-16,28325.06,0,1
2024-09-16,65463.58,1,0
2024-09-16,105660.06,1,0
2024-09-16,298372.91,0,1
2024-09-16,110670.34,1,0
2024-09-16,444130.5,0,1
2024-09-16,336722.45,0,1
2024-09-16,45403.73,0,1
2024-09-16,104734.15,1,0
2024-09-16,199520.89,1,0
2024-09-16,442582.11,0,1
2024-09-16,126628.78,1,0
2024-09-16,328522.82,0,1
2024-09-16,159255.34,1,0
2024-09-16,407744.67,0,1
2024-09-17,136485.79,1,0
2024-09-17,319397.72,0,1
2024-09-17,487842.03,0,1
2024-09-17,34012.65,0,1
2024-09-17,252785.44,0,1
2024-09-17,281302.79,0,1
2024-09-17,218514.07,0,1
2024-09-17,490448.27,0,1
2024-09-17,27758.74,1,0
2024-09-17,100286.59,1,0
2024-09-17,52793.49,0,1
2024-09-18,147476.0,1,0
2024-09-18,51883.41,1,0
2024-09-18,202350.74,0,1
2024-09-18,162395.79,1,0
2024-09-18,74078.48,1,0
2024-09-18,192614.44,1,0
2024-09-18,22529.43,1,0
2024-09-18,165501.34,1,0
2024-09-18,110303.21,1,0
2024-09-19,149905.94,1,0
2024-09-19,11424.09,1,0
2024-09-19,121049.57,0,1
2024-09-19,469637.47,0,1
2024-09-19,109796.27,1,0
2024-09-19,234366.51,0,1
2024-09-19,111251.65,1,0
2024-09-19,189969.47,0,1
2024-09-19,213743.28,0,1
2024-09-19,54680.06,0,1
2024-09-19,132817.78,1,0
2024-09-19,31649.09,1,0
2024-09-19,22193.13,1,0
2024-09-19,82114.05,0,1
2024-09-19,360031.21,0,1
2024-09-19,42680.79,1,0
2024-09-19,17575.12,1,0
2024-09-19,74357.16,1,0
2024-09-19,268492.94,0,1
2024-09-19,491665.93,0,1
2024-09-20,420937.43,0,1
2024-09-20,190571.44,1,0
2024-09-20,226674.41,0,1
2024-09-20,187758.75,1,0
2024-09-20,386522.21,0,1
2024-09-20,165964.29,1,0
2024-09-20,50845.0,1,0
2024-09-20,147301.44,0,1
2024-09-20,328467.36,0,1
2024-09-20,468197.05,0,1
2024-09-20,34747.24,1,0
2024-09-20,218398.23,0,1
2024-09-20,176281.41,1,0
2024-09-20,226803.68,0,1
2024-09-20,34481.38,1,0
2024-09-21,33758.86,1,0
2024-09-21,111358.33,1,0
2024-09-21,177044.12,0,1
2024-09-21,24588.15,1,0
2024-09-21,79022.49,1,0
2024-09-21,103943.52,1,0
2024-09-21,192690.69,1,0
2024-09-21,198359.85,1,0
2024-09-21,80705.91,0,1
2024-09-21,170007.48,1,0
2024-09-21,263533.46,0,1
2024-09-21,186328.0,1,0
2024-09-21,140070.97,1,0
2024-09-21,3270.67,1,0
2024-09-22,165897.77,0,1
2024-09-22,164522.44,0,1
2024-09-22,18552.4,1,0
2024-09-22,57542.64,1,0
2024-09-22,79032.78,1,0
2024-09-22,193731.55,1,0
2024-09-22,112123.04,1,0
2024-09-22,134941.87,1,0
2024-09-22,498265.39,0,1
2024-09-22,414634.24,0,1
2024-09-22,129043.28,1,0
2024-09-22,307639.33,0,1
2024-09-22,109166.67,0,1
2024-09-22,158567.54,1,0
2024-09-22,59423.54,1,0
2024-09-22,454296.16,0,1
2024-09-22,161923.75,1,0
2024-09-22,187403.84,1,0
2024-09-22,477847.83,0,1
2024-09-23,321716.74,0,1
2024-09-23,25311.63,0,1
2024-09-23,233015.12,0,1
2024-09-23,224662.72,0,1
2024-09-23,484254.34,0,1
2024-09-23,331855.92,0,1
2024-09-23,156469.5,1,0
2024-09-23,422679.49,0,1
2024-09-23,84599.81,0,1
2024-09-23,497657.05,0,1
2024-09-23,70001.98,1,0
2024-09-24,38130.53,1,0
2024-09-24,162711.69,0,1
2024-09-24,72871.52,1,0
2024-09-24,226477.2,0,1
2024-09-24,152564.87,1,0
2024-09-24,152298.66,1,0
2024-09-24,305481.44,0,1
2024-09-24,192141.03,0,1
2024-09-24,119777.52,0,1
2024-09-24,29676.28,1,0
2024-09-24,62123.82,1,0
2024-09-24,43996.48,0,1
2024-09-24,31361.69,1,0
2024-09-24,124878.97,1,0
2024-09-25,496774.2,0,1
2024-09-25,133600.44,0,1
2024-09-25,136571.83,1,0
2024-09-25,166316.28,1,0
2024-09-25,124307.07,1,0
2024-09-25,181133.64,1,0
2024-09-25,168958.81,1,0
2024-09-25,139915.14,1,0
2024-09-25,164227.92,0,1
2024-09-25,57754.08,0,1
2024-09-25,290856.52,0,1
2024-09-25,143413.51,1,0
2024-09-26,161294.18,1,0
2024-09-26,30759.32,1,0
2024-09-26,307218.16,0,1
2024-09-26,93345.27,1,0
2024-09-26,190355.32,0,1
2024-09-26,156964.08,0,1
2024-09-26,27543.56,1,0
2024-09-26,313294.71,0,1
2024-09-26,132997.95,0,1
2024-09-26,53268.79,1,0
2024-09-26,223850.08,0,1
2024-09-26,77369.61,1,0
2024-09-26,36816.39,1,0
2024-09-26,150467.43,1,0
2024-09-26,278412.91,0,1
2024-09-26,120290.54,1,0
2024-09-27,106718.9,1,0
2024-09-27,105624.65,1,0
2024-09-27,305463.26,0,1
2024-09-27,46166.03,1,0
2024-09-27,183185.66,1,0
2024-09-27,385957.15,0,1
2024-09-27,31915.48,1,0
2024-09-27,27470.15,1,0
2024-09-27,142929.55,1,0
2024-09-27,176843.16,0,1
2024-09-27,324935.3,0,1
2024-09-27,137458.05,1,0
2024-09-27,250975.54,0,1
2024-09-27,30914.44,0,1
2024-09-28,16058.35,0,1
2024-09-28,78339.83,1,0
2024-09-28,85322.62,1,0
2024-09-28,369043.42,0,1
2024-09-28,12075.12,1,0
2024-09-28,460530.31,0,1
2024-09-28,369403.04,0,1
2024-09-28,211990.89,0,1
2024-09-28,55224.75,1,0
2024-09-28,14920.85,1,0
2024-09-28,258458.89,0,1
2024-09-28,447082.74,0,1
2024-09-28,185707.52,1,0
2024-09-28,52795.87,1,0
2024-09-28,18723.55,1,0
2024-09-29,280085.13,0,1
2024-09-29,276480.5,0,1
2024-09-29,109935.3,0,1
2024-09-29,152149.42,1,0
2024-09-29,212110.89,0,1
2024-09-29,301661.74,0,1
2024-09-29,55835.8,0,1
2024-09-29,188106.11,1,0
2024-09-29,103438.91,1,0
2024-09-29,136344.19,0,1
2024-09-30,186842.01,1,0
2024-09-30,263656.39,0,1
2024-09-30,84318.69,1,0
2024-09-30,125046.05,1,0
2024-09-30,325553.37,0,1
2024-09-30,110693.37,1,0
2024-09-30,32014.77,1,0
2024-09-30,413836.64,0,1
2024-09-30,195660.34,0,1
2024-09-30,165747.28,0,1
2024-09-30,139123.01,1,0
2024-09-30,188063.78,1,0
2024-09-30,151716.51,1,0
2024-09-30,163447.16,0,1
2024-09-30,180481.64,1,0
2024-09-30,94564.2,0,1
2024-09-30,32329.34,0,1
2024-10-01,341262.27,0,1
2024-10-01,17878.78,1,0
2024-10-01,260592.59,0,1
2024-10-01,125630.49,1,0
2024-10-01,170629.81,1,0
2024-10-01,94284.46,0,1
2024-10-01,107277.67,1,0
2024-10-01,72890.87,0,1
2024-10-01,309915.34,0,1
2024-10-01,465482.01,0,1
2024-10-01,407005.36,0,1
2024-10-01,117184.9,0,1
2024-10-01,163861.7,1,0
2024-10-01,118334.14,1,0
2024-10-01,84348.13,1,0
2024-10-01,443382.84,0,1
2024-10-02,20771.21,1,0
2024-10-02,5505.97,1,0
2024-10-02,263620.48,0,1
2024-10-02,9999.82,1,0
2024-10-02,45055.46,0,1
2024-10-02,8773.71,1,0
2024-10-02,283558.56,0,1
2024-10-02,9176.71,0,1
2024-10-02,432403.47,0,1
2024-10-02,180702.31,0,1
2024-10-02,209383.66,0,1
2024-10-02,20079.99,1,0
2024-10-02,227491.51,0,1
2024-10-02,294083.49,0,1
2024-10-02,233626.4,0,1
2024-10-02,121412.1,0,1
2024-10-02,156425.0,1,0
2024-10-02,55811.57,1,0
2024-10-03,61849.88,0,1
2024-10-03,46636.49,1,0
2024-10-03,239047.43,0,1
2024-10-03,174207.31,1,0
2024-10-03,466671.58,0,1
2024-10-03,121591.4,0,1
2024-10-03,78989.64,1,0
2024-10-03,38555.85,1,0
2024-10-03,159290.75,1,0
2024-10-03,353175.78,0,1
2024-10-03,199466.21,1,0
2024-10-03,355024.74,0,1
2024-10-03,93912.43,1,0
2024-10-04,161702.18,1,0
2024-10-04,345251.94,0,1
2024-10-04,189500.29,0,1
2024-10-04,162618.05,0,1
2024-10-04,157468.77,1,0
2024-10-04,62212.93,0,1
2024-10-04,112018.88,1,0
2024-10-04,98342.17,0,1
2024-10-04,126863.65,1,0
2024-10-04,104377.25,0,1
2024-10-04,168395.4,0,1
2024-10-04,137983.31,0,1
2024-10-04,124728.74,0,1
2024-10-04,276767.16,0,1
2024-10-04,348168.75,0,1
2024-10-05,22273.58,1,0
2024-10-05,53065.0,0,1
2024-10-05,68383.01,1,0
2024-10-05,64217.17,1,0
2024-10-05,152008.16,1,0
2024-10-05,466178.59,0,1
2024-10-05,282898.41,0,1
2024-10-05,148503.22,1,0
2024-10-05,411409.82,0,1
2024-10-05,143029.75,0,1
2024-10-05,305166.33,0,1
2024-10-05,141541.86,1,0
2024-10-05,92926.22,0,1
2024-10-05,462208.76,0,1
2024-10-06,49772.39,0,1
2024-10-06,288152.11,0,1
2024-10-06,101181.79,0,1
2024-10-06,94489.42,1,0
2024-10-06,120558.53,1,0
2024-10-06,291807.44,0,1
2024-10-06,167231.62,1,0
2024-10-06,6262.03,1,0
2024-10-06,175356.43,1,0
2024-10-06,185567.7,1,0
2024-10-06,150755.36,1,0
2024-10-06,83367.42,0,1
2024-10-06,95297.53,1,0
2024-10-06,86058.72,1,0
2024-10-06,155704.77,1,0
2024-10-06,144237.67,1,0
2024-10-06,20194.73,1,0
2024-10-06,85938.58,1,0
2024-10-06,492324.07,0,1
2024-10-06,38003.62,1,0
2024-10-06,296646.13,0,1
2024-10-06,362317.61,0,1
2024-10-06,50795.74,1,0
2024-10-06,449407.83,0,1
2024-10-06,11922.49,1,0
2024-10-06,6124.51,1,0
2024-10-06,493284.81,0,1
2024-10-06,99996.5,1,0
2024-10-07,367788.05,0,1
2024-10-07,27256.73,1,0
2024-10-07,229156.77,0,1
2024-10-07,130724.2,0,1
2024-10-07,228607.68,0,1
2024-10-07,107353.64,1,0
2024-10-07,126097.89,1,0
2024-10-07,234076.48,0,1
2024-10-07,137519.81,1,0
2024-10-07,288630.22,0,1
2024-10-07,17048.15,1,0
2024-10-07,384647.48,0,1
2024-10-07,182729.53,0,1
2024-10-08,479111.67,0,1
2024-10-08,75767.99,1,0
2024-10-08,34261.82,0,1
2024-10-08,32670.15,1,0
2024-10-08,443775.41,0,1
2024-10-08,9272.06,1,0
2024-10-08,54586.01,0,1
2024-10-08,188968.32,0,1
2024-10-08,109818.47,1,0
2024-10-08,37678.48,1,0
2024-10-08,65868.01,1,0
2024-10-08,29308.69,1,0
2024-10-08,80830.38,1,0
2024-10-08,416.06,1,0
